character	syllable	initial	medial	nuclues	terminal	tone	percentage
蹦	boŋ	b	undefined	undefined	undefined	2	null
鏰	poŋ	p	undefined	undefined	undefined	2	null
䨻	breŋ	br	undefined	undefined	undefined	2	null
皀	xiaŋ	x	undefined	undefined	undefined	0	null
皀	cim	c	undefined	undefined	undefined	3	null
皀	piŋ	p	undefined	undefined	undefined	3	null
皀	pim	p	undefined	undefined	undefined	3	null
屄	pjii	pj	undefined	undefined	undefined	0	null
悂	pe	p	undefined	undefined	undefined	0	null
悂	p'jii	p'j	undefined	undefined	undefined	0	null
偪	piŋ	p	undefined	undefined	undefined	3	null
偪	piuŋ	p	undefined	undefined	undefined	3	null
逼	piŋ	p	undefined	undefined	undefined	3	null
鈚	bjii	bj	undefined	undefined	undefined	0	null
鈚	p'e	p'	undefined	undefined	undefined	0	null
楅	piŋ	p	undefined	undefined	undefined	3	null
楅	piuŋ	p	undefined	undefined	undefined	3	null
㡙	pe	p	undefined	undefined	undefined	0	null
䫾	p'en	p'	undefined	undefined	undefined	3	null
䫾	piŋ	p	undefined	undefined	undefined	3	null
豍	pe	p	undefined	undefined	undefined	0	null
䚜	pe	p	undefined	undefined	undefined	0	null
鵖	ciem	c	undefined	undefined	undefined	3	null
鵖	pim	p	undefined	undefined	undefined	3	null
鎞	pe	p	undefined	undefined	undefined	0	null
䮠	piŋ	p	undefined	undefined	undefined	3	null
柲	ben	b	undefined	undefined	undefined	3	null
柲	bjin	bj	undefined	undefined	undefined	3	null
柲	pii	p	undefined	undefined	undefined	2	null
柲	pin	p	undefined	undefined	undefined	3	null
荸	buon	b	undefined	undefined	undefined	3	null
鼻	bjii	bj	undefined	undefined	undefined	2	null
匕	pjii	pj	undefined	undefined	undefined	1	null
比	pjii	pj	undefined	undefined	undefined	1	null
比	bjii	bj	undefined	undefined	undefined	0	5
比	bjii	bj	undefined	undefined	undefined	2	5
比	bjin	bj	undefined	undefined	undefined	3	5
比	pjii	pj	undefined	undefined	undefined	2	5
朼	pjii	pj	undefined	undefined	undefined	1	null
吡	bjin	bj	undefined	undefined	undefined	3	null
吡	p'je	p'j	undefined	undefined	undefined	1	null
佊	pie	p	undefined	undefined	undefined	2	null
佊	pie	p	undefined	undefined	undefined	1	null
疕	p'ii	p'	undefined	undefined	undefined	1	null
疕	p'je	p'j	undefined	undefined	undefined	1	null
疕	pjii	pj	undefined	undefined	undefined	1	null
沘	bjii	bj	undefined	undefined	undefined	0	null
沘	pjii	pj	undefined	undefined	undefined	1	null
妣	pjii	pj	undefined	undefined	undefined	1	null
彼	pie	p	undefined	undefined	undefined	1	null
䃾	bjii	bj	undefined	undefined	undefined	2	null
䃾	pjii	pj	undefined	undefined	undefined	2	null
䃾	pjii	pj	undefined	undefined	undefined	1	null
柀	pie	p	undefined	undefined	undefined	1	null
秕	pjii	pj	undefined	undefined	undefined	1	null
粊	pii	p	undefined	undefined	undefined	2	null
俾	pje	pj	undefined	undefined	undefined	1	null
舭	pjii	pj	undefined	undefined	undefined	1	null
娝	pii	p	undefined	undefined	undefined	1	null
啚	do	d	undefined	undefined	undefined	0	null
啚	pii	p	undefined	undefined	undefined	1	null
筆	pin	p	undefined	undefined	undefined	3	null
㪏	pe	p	undefined	undefined	undefined	2	null
㪏	pe	p	undefined	undefined	undefined	1	null
鄙	pii	p	undefined	undefined	undefined	1	null
魮	bjii	bj	undefined	undefined	undefined	0	null
㻶	pin	p	undefined	undefined	undefined	3	null
必	pjin	pj	undefined	undefined	undefined	3	null
坒	bjii	bj	undefined	undefined	undefined	2	null
坒	bjin	bj	undefined	undefined	undefined	3	null
佖	bin	b	undefined	undefined	undefined	3	null
佖	bjin	bj	undefined	undefined	undefined	3	null
庇	pjii	pj	undefined	undefined	undefined	2	null
㡀	bjed	bj	undefined	undefined	undefined	2	null
邲	bin	b	undefined	undefined	undefined	3	null
邲	bjin	bj	undefined	undefined	undefined	3	null
邲	pii	p	undefined	undefined	undefined	2	null
苾	ben	b	undefined	undefined	undefined	3	null
苾	bjin	bj	undefined	undefined	undefined	3	null
畀	pjii	pj	undefined	undefined	undefined	2	null
畁	gi	g	undefined	undefined	undefined	0	null
畁	gi	g	undefined	undefined	undefined	2	null
㘠	piŋ	p	undefined	undefined	undefined	3	null
怭	bjin	bj	undefined	undefined	undefined	3	null
㢰	bie	b	undefined	undefined	undefined	2	null
妼	bjin	bj	undefined	undefined	undefined	3	null
珌	pjin	pj	undefined	undefined	undefined	3	null
毖	pii	p	undefined	undefined	undefined	2	null
陛	be	b	undefined	undefined	undefined	1	null
㙄	be	b	undefined	undefined	undefined	1	null
畢	pjin	pj	undefined	undefined	undefined	3	null
䀣	mren	mr	undefined	undefined	undefined	3	null
䀣	pii	p	undefined	undefined	undefined	2	null
䄶	bin	b	undefined	undefined	undefined	3	null
䄶	buon	b	undefined	undefined	undefined	3	null
狴	pe	p	undefined	undefined	undefined	0	null
㢸	bin	b	undefined	undefined	undefined	3	null
萆	bjeŋ	bj	undefined	undefined	undefined	3	null
萆	si	s	undefined	undefined	undefined	1	null
梐	be	b	undefined	undefined	undefined	1	null
梐	pe	p	undefined	undefined	undefined	0	null
䉾	pii	p	undefined	undefined	undefined	2	null
閉	pe	p	undefined	undefined	undefined	2	null
閉	pen	p	undefined	undefined	undefined	3	5
閇	pe	p	undefined	undefined	undefined	2	null
䖩	bjin	bj	undefined	undefined	undefined	3	null
庳	bje	bj	undefined	undefined	undefined	1	null
敝	bjed	bj	undefined	undefined	undefined	2	null
婢	bje	bj	undefined	undefined	undefined	1	null
堛	p'iŋ	p'	undefined	undefined	undefined	3	null
皕	piŋ	p	undefined	undefined	undefined	3	null
貱	pie	p	undefined	undefined	undefined	2	null
詖	pie	p	undefined	undefined	undefined	0	null
詖	pie	p	undefined	undefined	undefined	2	null
㓖	pjin	pj	undefined	undefined	undefined	3	null
湢	piŋ	p	undefined	undefined	undefined	3	null
愊	p'iŋ	p'	undefined	undefined	undefined	3	null
愎	biŋ	b	undefined	undefined	undefined	3	null
弼	bin	b	undefined	undefined	undefined	3	null
蓽	pjin	pj	undefined	undefined	undefined	3	null
蓖	pe	p	undefined	undefined	undefined	0	null
閟	pii	p	undefined	undefined	undefined	2	null
嗶	pjin	pj	undefined	undefined	undefined	3	null
鉍	pii	p	undefined	undefined	undefined	2	null
鉍	pin	p	undefined	undefined	undefined	3	null
飶	ben	b	undefined	undefined	undefined	3	null
飶	bjin	bj	undefined	undefined	undefined	3	null
腷	biŋ	b	undefined	undefined	undefined	3	null
痹	pjii	pj	undefined	undefined	undefined	2	null
痺	pje	pj	undefined	undefined	undefined	0	null
痺	pjii	pj	undefined	undefined	undefined	2	null
滭	pjin	pj	undefined	undefined	undefined	3	null
裨	bje	bj	undefined	undefined	undefined	0	null
裨	pje	pj	undefined	undefined	undefined	0	null
彃	pjin	pj	undefined	undefined	undefined	3	null
㻫	pjin	pj	undefined	undefined	undefined	3	null
碧	pieŋ	p	undefined	undefined	undefined	3	null
䩛	bjin	bj	undefined	undefined	undefined	3	null
鞁	bie	b	undefined	undefined	undefined	2	null
蔽	pjed	pj	undefined	undefined	undefined	2	null
㮿	pjin	pj	undefined	undefined	undefined	3	null
㪤	pjin	pj	undefined	undefined	undefined	3	null
稫	p'iŋ	p'	undefined	undefined	undefined	3	null
馝	ben	b	undefined	undefined	undefined	3	null
馝	bjin	bj	undefined	undefined	undefined	3	null
箅	pe	p	undefined	undefined	undefined	2	null
弊	bjed	bj	undefined	undefined	undefined	2	null
幣	bjed	bj	undefined	undefined	undefined	2	null
熚	pjin	pj	undefined	undefined	undefined	3	null
鄪	pii	p	undefined	undefined	undefined	2	null
䪐	pii	p	undefined	undefined	undefined	2	null
綼	bjin	bj	undefined	undefined	undefined	3	null
綼	peŋ	p	undefined	undefined	undefined	3	null
髲	bie	b	undefined	undefined	undefined	2	null
駜	bin	b	undefined	undefined	undefined	3	null
駜	bjin	bj	undefined	undefined	undefined	3	null
罼	pjin	pj	undefined	undefined	undefined	3	null
䫁	bjii	bj	undefined	undefined	undefined	2	null
獘	bjed	bj	undefined	undefined	undefined	2	null
潷	pin	p	undefined	undefined	undefined	3	null
薜	be	b	undefined	undefined	undefined	2	null
薜	preŋ	pr	undefined	undefined	undefined	3	null
觱	pjin	pj	undefined	undefined	undefined	3	null
觱	yon		undefined	undefined	undefined	3	null
䯗	be	b	undefined	undefined	undefined	1	null
篳	pjin	pj	undefined	undefined	undefined	3	null
篦	pe	p	undefined	undefined	undefined	0	null
鮅	bjin	bj	undefined	undefined	undefined	3	null
鮅	pjin	pj	undefined	undefined	undefined	3	null
廦	peŋ	p	undefined	undefined	undefined	3	null
廦	p'jeŋ	p'j	undefined	undefined	undefined	3	null
壁	peŋ	p	undefined	undefined	undefined	3	null
避	bje	bj	undefined	undefined	undefined	2	null
嬖	pe	p	undefined	undefined	undefined	2	null
縪	pjin	pj	undefined	undefined	undefined	3	null
䟆	pjin	pj	undefined	undefined	undefined	3	null
鞞	be	b	undefined	undefined	undefined	0	null
鞞	peŋ	p	undefined	undefined	undefined	1	null
鞞	pje	pj	undefined	undefined	undefined	0	null
鞞	pje	pj	undefined	undefined	undefined	1	null
㱸	beŋ	b	undefined	undefined	undefined	3	null
㱸	bjeŋ	bj	undefined	undefined	undefined	3	null
蹕	pjin	pj	undefined	undefined	undefined	3	null
髀	be	b	undefined	undefined	undefined	1	null
髀	pje	pj	undefined	undefined	undefined	1	null
髀	pjii	pj	undefined	undefined	undefined	1	null
斃	bjed	bj	undefined	undefined	undefined	2	null
濞	p'e	p'	undefined	undefined	undefined	2	null
濞	p'ii	p'	undefined	undefined	undefined	2	null
臂	pje	pj	undefined	undefined	undefined	2	null
奰	bii	b	undefined	undefined	undefined	2	null
鏎	pjin	pj	undefined	undefined	undefined	3	null
饆	pjin	pj	undefined	undefined	undefined	3	null
鄨	pjed	pj	undefined	undefined	undefined	2	null
鄨	pjen	pj	undefined	undefined	undefined	3	null
璧	pjeŋ	pj	undefined	undefined	undefined	3	null
襣	bjii	bj	undefined	undefined	undefined	2	null
襞	pjeŋ	pj	undefined	undefined	undefined	3	null
繴	breŋ	br	undefined	undefined	undefined	3	null
繴	peŋ	p	undefined	undefined	undefined	3	null
韠	pjin	pj	undefined	undefined	undefined	3	null
躃	bjeŋ	bj	undefined	undefined	undefined	3	null
躄	pjeŋ	pj	undefined	undefined	undefined	3	null
鷝	p'jin	p'j	undefined	undefined	undefined	3	null
鷝	pjin	pj	undefined	undefined	undefined	3	null
贔	bii	b	undefined	undefined	undefined	2	null
鐴	pjeŋ	pj	undefined	undefined	undefined	3	null
鷩	pjed	pj	undefined	undefined	undefined	2	null
鷩	pjen	pj	undefined	undefined	undefined	3	null
鸊	beŋ	b	undefined	undefined	undefined	3	null
鼊	peŋ	p	undefined	undefined	undefined	3	null
砭	piem	p	undefined	undefined	undefined	0	null
砭	piem	p	undefined	undefined	undefined	2	null
萹	pen	p	undefined	undefined	undefined	0	null
萹	pen	p	undefined	undefined	undefined	1	null
萹	p'jen	p'j	undefined	undefined	undefined	0	null
猵	bjin	bj	undefined	undefined	undefined	1	null
猵	pen	p	undefined	undefined	undefined	0	null
牑	pen	p	undefined	undefined	undefined	0	null
煸	pen	p	undefined	undefined	undefined	0	null
蝙	pen	p	undefined	undefined	undefined	0	null
箯	bjen	bj	undefined	undefined	undefined	0	null
箯	pjen	pj	undefined	undefined	undefined	0	null
編	pen	p	undefined	undefined	undefined	0	null
編	pen	p	undefined	undefined	undefined	1	2
編	pjen	pj	undefined	undefined	undefined	0	2
鞕	ŋreŋ	ŋr	undefined	undefined	undefined	2	null
獱	bjin	bj	undefined	undefined	undefined	0	null
鞭	pjen	pj	undefined	undefined	undefined	0	null
邊	pen	p	undefined	undefined	undefined	0	null
鯾	pjen	pj	undefined	undefined	undefined	0	null
鯿	pjen	pj	undefined	undefined	undefined	0	null
鯿	pran	pr	undefined	undefined	undefined	0	null
䟍	pen	p	undefined	undefined	undefined	0	null
䟍	qien	q	undefined	undefined	undefined	1	null
籩	pen	p	undefined	undefined	undefined	0	null
釆	bren	br	undefined	undefined	undefined	2	null
窆	piem	p	undefined	undefined	undefined	2	null
扁	pen	p	undefined	undefined	undefined	1	null
扁	ben	b	undefined	undefined	undefined	1	20
扁	bjen	bj	undefined	undefined	undefined	1	20
扁	p'jen	p'j	undefined	undefined	undefined	0	20
匾	pen	p	undefined	undefined	undefined	1	null
貶	piem	p	undefined	undefined	undefined	1	null
惼	pen	p	undefined	undefined	undefined	1	null
碥	pen	p	undefined	undefined	undefined	1	null
褊	pjen	pj	undefined	undefined	undefined	1	null
糄	pen	p	undefined	undefined	undefined	1	null
鴘	p'ien	p'	undefined	undefined	undefined	1	null
鴘	pien	p	undefined	undefined	undefined	1	null
藊	pen	p	undefined	undefined	undefined	1	null
䁵	pien	p	undefined	undefined	undefined	1	null
卞	bien	b	undefined	undefined	undefined	2	null
弁	bien	b	undefined	undefined	undefined	2	null
抃	bien	b	undefined	undefined	undefined	2	null
苄	bien	b	undefined	undefined	undefined	2	null
汳	p'yan	p'	undefined	undefined	undefined	2	null
汴	bien	b	undefined	undefined	undefined	2	null
忭	bien	b	undefined	undefined	undefined	2	null
䒪	bien	b	undefined	undefined	undefined	2	null
㺹	bien	b	undefined	undefined	undefined	2	null
昪	bien	b	undefined	undefined	undefined	2	null
便	bjen	bj	undefined	undefined	undefined	2	null
便	bjen	bj	undefined	undefined	undefined	0	30
揙	pjen	pj	undefined	undefined	undefined	0	null
徧	pen	p	undefined	undefined	undefined	2	null
遍	pen	p	undefined	undefined	undefined	2	null
閞	bien	b	undefined	undefined	undefined	2	null
閞	byan	b	undefined	undefined	undefined	2	null
㲢	ben	b	undefined	undefined	undefined	1	null
辡	bien	b	undefined	undefined	undefined	1	null
辡	pien	p	undefined	undefined	undefined	1	null
䪻	bien	b	undefined	undefined	undefined	2	null
䪻	byan	b	undefined	undefined	undefined	1	null
艑	ben	b	undefined	undefined	undefined	1	null
頨	xjyen	xj	undefined	undefined	undefined	0	null
頨	yo		undefined	undefined	undefined	1	null
緶	bjen	bj	undefined	undefined	undefined	0	null
緶	pen	p	undefined	undefined	undefined	1	null
辨	bien	b	undefined	undefined	undefined	1	null
辨	bren	br	undefined	undefined	undefined	2	null
㦚	pjen	pj	undefined	undefined	undefined	1	null
辮	ben	b	undefined	undefined	undefined	1	null
辯	bien	b	undefined	undefined	undefined	1	null
變	pien	p	undefined	undefined	undefined	2	null
髟	pjeu	pj	undefined	undefined	undefined	0	null
髟	py	p	undefined	undefined	undefined	0	null
髟	sram	sr	undefined	undefined	undefined	0	null
彪	py	p	undefined	undefined	undefined	0	null
淲	by	b	undefined	undefined	undefined	0	null
猋	pjeu	pj	undefined	undefined	undefined	0	null
摽	bjeu	bj	undefined	undefined	undefined	1	null
摽	p'jeu	p'j	undefined	undefined	undefined	0	null
摽	p'jeu	p'j	undefined	undefined	undefined	2	null
蔈	pjeu	pj	undefined	undefined	undefined	0	null
幖	pjeu	pj	undefined	undefined	undefined	0	null
颮	brau	br	undefined	undefined	undefined	0	null
颮	p'ruŋ	p'r	undefined	undefined	undefined	3	null
標	pjeu	pj	undefined	undefined	undefined	0	null
標	pjeu	pj	undefined	undefined	undefined	1	null
膘	bjeu	bj	undefined	undefined	undefined	1	null
膘	ʦieu	ʦ	undefined	undefined	undefined	1	null
膘	p'jeu	p'j	undefined	undefined	undefined	1	null
麃	brau	br	undefined	undefined	undefined	0	null
麃	p'ieu	p'	undefined	undefined	undefined	1	null
熛	pjeu	pj	undefined	undefined	undefined	0	null
瘭	pjeu	pj	undefined	undefined	undefined	0	null
儦	pieu	p	undefined	undefined	undefined	0	null
藨	bieu	b	undefined	undefined	undefined	1	null
藨	p'au	p'	undefined	undefined	undefined	0	null
藨	pieu	p	undefined	undefined	undefined	0	null
瀌	by	b	undefined	undefined	undefined	0	null
瀌	pieu	p	undefined	undefined	undefined	0	null
贆	pjeu	pj	undefined	undefined	undefined	0	null
爂	pjeu	pj	undefined	undefined	undefined	0	null
鏢	p'jeu	p'j	undefined	undefined	undefined	0	null
臕	pieu	p	undefined	undefined	undefined	0	null
驃	bjeu	bj	undefined	undefined	undefined	2	null
飆	pjeu	pj	undefined	undefined	undefined	0	null
飊	pjeu	pj	undefined	undefined	undefined	0	null
鑣	pieu	p	undefined	undefined	undefined	0	null
䮽	luŋ	l	undefined	undefined	undefined	3	null
驫	pjeu	pj	undefined	undefined	undefined	0	null
驫	py	p	undefined	undefined	undefined	0	null
嫑	pjeu	pj	undefined	undefined	undefined	2	null
表	pieu	p	undefined	undefined	undefined	1	null
婊	pieu	p	undefined	undefined	undefined	1	null
裱	pieu	p	undefined	undefined	undefined	2	null
裱	pieu	p	undefined	undefined	undefined	1	null
㟽	pjeu	pj	undefined	undefined	undefined	1	null
䔸	pieu	p	undefined	undefined	undefined	1	null
㠒	pjeu	pj	undefined	undefined	undefined	0	null
錶	pieu	p	undefined	undefined	undefined	1	null
褾	pjeu	pj	undefined	undefined	undefined	1	null
俵	pieu	p	undefined	undefined	undefined	2	null
鰾	bjeu	bj	undefined	undefined	undefined	1	null
㔡	pen	p	undefined	undefined	undefined	3	null
䘷	pen	p	undefined	undefined	undefined	3	null
䋢	pen	p	undefined	undefined	undefined	3	null
䋢	p'en	p'	undefined	undefined	undefined	3	null
憋	p'jen	p'j	undefined	undefined	undefined	3	null
憋	pjen	pj	undefined	undefined	undefined	3	null
䳤	pjen	pj	undefined	undefined	undefined	3	null
鱉	pjen	pj	undefined	undefined	undefined	3	null
鼈	pjen	pj	undefined	undefined	undefined	3	null
虌	pjen	pj	undefined	undefined	undefined	3	null
別	bien	b	undefined	undefined	undefined	3	null
別	pien	p	undefined	undefined	undefined	3	null
别	bien	b	undefined	undefined	undefined	3	null
别	pien	p	undefined	undefined	undefined	3	null
咇	ben	b	undefined	undefined	undefined	3	null
咇	bjin	bj	undefined	undefined	undefined	3	null
咇	pin	p	undefined	undefined	undefined	3	null
䏟	ben	b	undefined	undefined	undefined	3	null
莂	pien	p	undefined	undefined	undefined	3	null
蛂	ben	b	undefined	undefined	undefined	3	null
䇷	pien	p	undefined	undefined	undefined	3	null
䭱	ben	b	undefined	undefined	undefined	3	null
䭱	p'en	p'	undefined	undefined	undefined	3	null
襒	ben	b	undefined	undefined	undefined	3	null
蹩	ben	b	undefined	undefined	undefined	3	null
癟	ben	b	undefined	undefined	undefined	3	null
癟	p'jen	p'j	undefined	undefined	undefined	3	null
㢼	pen	p	undefined	undefined	undefined	3	null
彆	pjed	pj	undefined	undefined	undefined	2	null
䌘	pen	p	undefined	undefined	undefined	3	null
汃	p'ren	p'r	undefined	undefined	undefined	3	null
汃	pin	p	undefined	undefined	undefined	0	null
邠	pin	p	undefined	undefined	undefined	0	null
玢	pin	p	undefined	undefined	undefined	0	null
砏	p'in	p'	undefined	undefined	undefined	0	null
砏	p'yon	p'	undefined	undefined	undefined	0	null
砏	pin	p	undefined	undefined	undefined	0	null
彬	pin	p	undefined	undefined	undefined	0	null
斌	pin	p	undefined	undefined	undefined	0	null
㻞	pin	p	undefined	undefined	undefined	0	null
賓	pjin	pj	undefined	undefined	undefined	0	null
賔	pjin	pj	undefined	undefined	undefined	0	null
儐	pjin	pj	undefined	undefined	undefined	0	null
儐	pjin	pj	undefined	undefined	undefined	2	null
豳	pin	p	undefined	undefined	undefined	0	null
虨	p'in	p'	undefined	undefined	undefined	0	null
虨	pin	p	undefined	undefined	undefined	0	null
虨	pren	pr	undefined	undefined	undefined	0	null
濱	pjin	pj	undefined	undefined	undefined	0	null
濵	pjin	pj	undefined	undefined	undefined	0	null
檳	pjin	pj	undefined	undefined	undefined	0	null
㯽	pjin	pj	undefined	undefined	undefined	0	null
霦	pin	p	undefined	undefined	undefined	0	null
瀕	pjin	pj	undefined	undefined	undefined	0	null
繽	p'jin	p'j	undefined	undefined	undefined	0	null
䚔	p'jin	p'j	undefined	undefined	undefined	2	null
䚔	pjin	pj	undefined	undefined	undefined	0	null
